Drug ID,Drug Name,Synonyms,Target,Target Pathway,Selleckchem Cat#,CAS number,PubCHEM,Others,entropy,max_conc,log2_max_conc,num_cl,num_cl_hn,log2_median_ic50,median_ic50,median_ic50_3f,log2_median_ic50_3f,median_ic50_9f,log2_median_ic50_9f,log2_median_ic50_hn,median_ic50_hn,median_ic50_3f_hn,log2_median_ic50_3f_hn,median_ic50_9f_hn,log2_median_ic50_9f_hn,num_sensitive,num_sensitive_hn
1019,Bosutinib,"SKI-606, Bosulif","SRC, ABL, TEC","Other, kinases",S1014,380843-75-4,5328940,,7.227216518348869,2.0,1.0,892,34,2.250761328895,4.759339362578488,1.5864464541928294,0.6657988281738438,0.5288154847309431,-0.9191636725473123,0.10384255625399999,1.0746318900631575,0.3582106300210526,-1.481119944467156,0.11940354334035085,-3.0660824451883117,219,21
1022,AZD7762,"AZD-7762, AZD 7762","CHEK1, CHEK2",Cell cycle,S1532,860352-01-8,11152667,,5.925776110926987,2.0,1.0,890,34,-0.921914644839,0.52780808496874,0.17593602832291333,-2.5068771455601557,0.058645342774304436,-4.091839646281312,-0.877160000274,0.5444381240962192,0.18147937469873973,-2.462122500995156,0.06049312489957991,-4.0470850017163125,735,31
1024,Lestauritinib,"CEP-701, SP-924, SPM-924, A-154475, KT-555","FLT3, JAK2, NTRK1, NTRK2, NTRK3","Other, kinases",none,111358-88-4,126565,,5.98654269935372,2.0,1.0,890,34,-0.8261569098830001,0.5640297205930397,0.18800990686434654,-2.411119410604156,0.06266996895478219,-3.996081911325312,-1.010680527748,0.4963120791625871,0.16543735972086238,-2.5956430284691563,0.055145786573620785,-4.180605529190312,681,29
1026,Tanespimycin,"17-AAG, BMS-722782",HSP90,Protein stability and degradation,S1141,75747-14-7,6505803,,6.473668665364516,1.0,0.0,888,35,-0.801330963174,0.5738195540689094,0.19127318468963647,-2.3862934638951563,0.06375772822987882,-3.971255964616312,-3.1232762313899998,0.11476254471313688,0.038254181571045626,-4.708238732111156,0.012751393857015209,-6.293201232832312,543,29
1031,Elesclomol,STA-4783,HSP90,Protein stability and degradation,S1052,488832-69-5,300471,,5.329538114840051,0.2,-2.3219280948873617,890,34,-4.9653178999300005,0.03201034641665712,0.010670115472219036,-6.550280400651156,0.003556705157406346,-8.135242901372312,-5.852779722919999,0.017303650929080403,0.005767883643026801,-7.4377422236411554,0.0019226278810089337,-9.022704724362313,686,31
1032,Afatinib,"BIBW2992, Tovok, Gilotrif","ERBB2, EGFR",EGFR signaling,S1011,439081-18-2,10184653,,7.3922061784579585,0.5,-1.0,891,34,4.76034418455,27.10231503860232,9.03410501286744,3.175381683828844,3.01136833762248,1.5904191831076882,-1.94657370853,0.2594316303835556,0.08647721012785188,-3.5315362092511564,0.028825736709283963,-5.116498709972311,89,19
1037,BX796,BX-796,"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC",Other,none,none,10077147,,6.843003463133881,5.0,2.3219280948873617,888,35,2.2820049385050005,4.86353378111899,1.6211779270396631,0.6970424377838443,0.5403926423465545,-0.8879200629373117,2.12742616303,4.369372677544951,1.4564575591816509,0.5424636623088439,0.4854858530605502,-1.0424988384123124,456,19
1057,Dactolisib,"NVP-BEZ235, BEZ235","PI3K (Class 1), MTORC1, MTORC2",PI3K/MTOR signaling,S1009,915019-65-7,11977753,,5.0561913752194405,0.25,-2.0,880,35,-3.62326805511,0.08114983349734123,0.027049944499113743,-5.208230555831157,0.009016648166371249,-6.793193056552313,-4.23043985554,0.05327343600755148,0.017757812002517158,-5.815402356261157,0.00591927066750572,-7.400364856982312,723,29
1058,Pictilisib,"GDC-0941, GDC0941, RG-7621",PI3K (class 1),PI3K/MTOR signaling,S1065,957054-30-7,17755052,,6.9746876622044365,2.0,1.0,880,35,1.843362515605,3.5884542201952683,1.1961514067317558,0.2584000148838439,0.39871713557725197,-1.3265624858373122,0.415263633185,1.3335423418193018,0.4445141139397673,-1.1696988675361562,0.14817137131325575,-2.754661368257312,330,19
1059,AZD8055,AZD-8055,"MTORC1, MTORC2",PI3K/MTOR signaling,S1555,1009298-09-2,25262965,,5.980179693485893,2.0,1.0,879,35,-0.08699117352,0.9414842245708884,0.31382807485696285,-1.6719536742411565,0.10460935828565428,-3.256916174962313,-0.05944863113059999,0.9596308007373812,0.3198769335791271,-1.644411131851756,0.1066256445263757,-3.2293736325729125,682,30
1060,PD0325901,"PD-0325901, PD 0325901","MEK1, MEK2",ERK MAPK signaling,S1036,391210-10-9,9826528,,6.9996194828527845,0.25,-2.0,879,35,0.21837338810100002,1.1634211109885066,0.3878070369961689,-1.3665891126201564,0.1292690123320563,-2.9515516133413127,-2.28412691688,0.20530961288035526,0.06843653762678507,-3.869089417601156,0.02281217920892836,-5.454051918322311,248,18
1133,Serdemetan,JNJ-26854165,MDM2,p53 pathway,S1172,881202-45-5,11609586,,7.107780508254878,10.0,3.3219280948873617,961,40,3.6099898666300003,12.209987909443527,4.0699959698145065,2.025027365908844,1.3566653232715025,0.44006486518768734,2.9301524534950003,7.621909369617312,2.540636456539104,1.345189952773844,0.8468788188463681,-0.23977254794731195,369,27
1149,TW 37,"TW37, TW-37","BCL2, BCL-XL, MCL1",Apoptosis regulation,S1121,877877-35-5,11455910,,5.884214481527741,5.0,2.3219280948873617,963,40,-1.07295274177,0.4753451211967086,0.1584483737322362,-2.657915242491156,0.05281612457741206,-4.242877743212312,-1.1575816410350002,0.44826332028084376,0.14942110676028125,-2.742544141756156,0.04980703558676042,-4.327506642477314,901,40
1170,CCT-018159,"CCT018159, CCT 018159",HSP90,Protein stability and degradation,none,171009-07-7,5327091,,7.130163433222398,10.0,3.3219280948873617,939,39,3.49936637018,11.308740623678867,3.769580207892956,1.914403869458844,1.2565267359643189,0.329441368737688,2.9518858488,7.737598386186263,2.5791994620620877,1.3669233480788436,0.8597331540206957,-0.21803915264231252,389,32
133,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication,S1208,25316-40-9,31703,23214-92-8 (free base),5.292667032483656,1.024,0.03421571533791298,931,41,-2.70592149835,0.15326269679312846,0.05108756559770949,-4.2908839990711565,0.017029188532569833,-5.8758464997923125,-2.81222985506,0.14237523664075136,0.04745841221358379,-4.397192355781156,0.01581947073786126,-5.982154856502312,811,36
134,Etoposide,"Etopophos, Vepesid, Eposin, VP-16",TOP2,DNA replication,S1225,33419-42-0,36462,,6.942272878608433,16.0,4.0,940,42,2.2654619770599997,4.808083586998789,1.6026945289995964,0.680499476338844,0.5342315096665321,-0.9044630243823124,1.833416118355,3.563799365357662,1.1879331217858873,0.248453617633844,0.3959777072619624,-1.3365088830873122,660,31
135,Gemcitabine,"Gemzar, LY-188011",Pyrimidine antimetabolite,DNA replication,S1714,95058-81-4,60750,122111-03-9 (HCl),6.020089396631367,1.024,0.03421571533791298,926,42,-3.586590352445,0.08323935795870066,0.027746452652900218,-5.1715528531661565,0.00924881755096674,-6.756515353887313,-3.68262320977,0.07787892554077733,0.02595964184692577,-5.267585710491156,0.00865321394897526,-6.852548211212312,677,31
136,Mitomycin-C,"Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex",DNA crosslinker,DNA replication,S8146,50-07-7,5746,,5.758981035115463,16.0,4.0,932,42,-1.136649003715,0.4548147652736633,0.15160492175788778,-2.7216115044361557,0.05053497391929593,-4.306574005157312,-1.0040551737,0.498596557236673,0.16619885241222432,-2.589017674421156,0.05539961747074144,-4.1739801751423125,924,42
140,Vinorelbine,"vinorelbine tartrate, Navelbine, Exelbine",Microtubule destabiliser,Mitosis,S4269,125317-39-7,5311497,,4.717072653532981,0.064,-3.965784284662087,941,42,-5.7741399325,0.01827303479344616,0.006091011597815387,-7.359102433221157,0.0020303371992717954,-8.944064933942313,-6.586744701130001,0.01040380661993702,0.0034679355399790065,-8.171707201851156,0.0011559785133263356,-9.756669702572312,670,31
152,CP466722,"CP-466722, CP 466722, 1080622-86-1",ATM,Genome integrity,S2245,1080622-86-1,44551660,,6.674181403747313,16.0,4.0,983,40,3.5047231651699997,11.350808564814356,3.783602854938119,1.9197606644488439,1.2612009516460396,0.33479816372768795,4.239019522914998,18.88304502180215,6.294348340600716,2.654057022193843,2.0981161135335715,1.0690945214726868,608,15
153,Midostaurin,"PKC412, benzoylstaurosporine, CGP-41251","PKC, PPK, FLT1, c-FGR, others",Other,S8064,120685-11-2,9829523,,6.644286786519586,0.512,-0.965784284662087,941,42,-0.65302625798,0.635944928658692,0.21198164288623067,-2.2379887587011558,0.07066054762874356,-3.822951259422312,-0.7188546914005001,0.6075795884364402,0.20252652947881344,-2.3038171921216564,0.06750884315960448,-3.888779692842813,377,15
157,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling,none,none,25222038,,5.791716805278507,5.12,2.3561438102252747,940,42,-0.710785697362,0.6109873021477069,0.20366243404923565,-2.2957481980831558,0.06788747801641187,-3.8807106988043127,-0.922247209894,0.5276864305025891,0.17589547683419635,-2.5072097106151565,0.058631825611398784,-4.092172211336313,888,40
159,HG6-64-1,KIN001-206,BRAF,ERK MAPK signaling,none,1315329-43-1,53302361,,6.708242137755348,5.12,2.3561438102252747,936,42,1.2120356060700002,2.316642787000008,0.7722142623333359,-0.3729268946511563,0.25740475411111197,-1.9578893953723124,1.0967306859175,2.138694899137577,0.7128982997125256,-0.4882318148036562,0.2376327665708419,-2.0731943155248125,655,36
163,JQ1,"JQ-1, (+)-JQ-1","BRD2, BRD3, BRD4, BRDT",Chromatin other,S7110,1268524-70-4,46907787,,6.52961893262434,2.56,1.3561438102252754,940,42,0.409593220928,1.328311233621919,0.4427704112073063,-1.1753692797931559,0.1475901370691021,-2.7603317805143126,0.4802450164835,1.3949805592483069,0.4649935197494355,-1.1047174842376564,0.15499783991647853,-2.689679984958812,590,25
164,JQ12,-,"HDAC1, HDAC2",Chromatin histone acetylation,none,none,none,,6.936995928463916,5.12,2.3561438102252747,934,42,2.0172900741900004,4.0482266753660445,1.3494088917886815,0.4323275734688437,0.4498029639295605,-1.1526349272523126,2.47240367683,5.549676500163883,1.8498921667212944,0.8874411761088438,0.6166307222404314,-0.6975213246123124,509,21
165,DMOG,Dimethyloxalylglcine,HIF-PH,Metabolism,S7483,89464-63-1,560326,,6.908438162789465,4000.0,11.965784284662087,937,42,9.09820285206,548.0648695688337,182.68828985627792,7.513240351338844,60.8960966187593,5.928277850617688,9.17739477302,578.9900611052841,192.99668703509468,7.592432272298845,64.33222901169823,6.007469771577688,865,37
167,OSU-03012,"AR-12, OSU 03012, OSU03012, PDK1 inhibitor AR-12",PDK1 (PDPK1),"Other, kinases",S1106,742112-33-0,10027278,,6.683194754231602,16.0,4.0,930,42,2.5266433318350003,5.762294244501862,1.9207647481672876,0.9416808311138442,0.6402549160557625,-0.643281669607312,2.44690859438,5.4524649633767215,1.817488321125574,0.8619460936588439,0.6058294403751914,-0.7230164070623123,813,39
170,Shikonin,Anchusin,not defined,Other,S8279,517-89-5,5208,,6.060570021342991,16.0,4.0,937,41,-0.0034006848676999997,0.9976456008277066,0.33254853360923553,-1.5883631855888565,0.11084951120307852,-3.1733256863100125,-0.135948230111,0.9100714806388556,0.3033571602129519,-1.7209107308321565,0.1011190534043173,-3.3058732315533126,905,39
172,Embelin,"Emberine, Embelic acid",XIAP,Apoptosis regulation,S7025,550-24-3,3218,,6.928499319808892,32.0,5.0,932,42,3.7924062938349996,13.855686557123835,4.618562185707945,2.207443793113844,1.539520728569315,0.6224812923926878,3.72224136354,13.197944615238814,4.399314871746271,2.137278862818844,1.4664382905820907,0.552316362097688,735,37
173,FH535,-,"PPARgamma, PPARdelta",WNT signaling,S7484,108409-83-2,3463933,,6.962789733157647,32.0,5.0,928,42,2.690900349195,6.457162567145729,2.15238752238191,1.105937848473844,0.7174625074606366,-0.4790246522473123,2.60784952189,6.0959434600957385,2.0319811533652463,1.0228870211688437,0.6773270511217488,-0.5620754795523123,793,32
176,IPA-3,IPA 3,PAK1,Cytoskeleton,S7093,42521-82-4,521106,,7.215319651629084,32.0,5.0,930,42,4.8884758155800005,29.61950890343757,9.873169634479188,3.303513314858843,3.2910565448263966,1.7185508141376873,5.1861300665300005,36.40664939449374,12.135549798164579,3.601167565808844,4.04518326605486,2.0162050650876866,479,20
177,GSK650394,"GSK-650394, GSK 650394","SGK2, SGK3",Other,S7209,890842-28-1,25022668,,7.359586155560371,16.0,4.0,922,42,5.45131252358,43.753075438520156,14.584358479506722,3.866350022858844,4.861452826502242,2.2813875221376883,5.47577666446,44.501333559233125,14.833777853077704,3.890814163738844,4.944592617692568,2.305851663017687,284,14
178,BAY-61-3606,"Syk Inhibitor, BAY-613606",SYK,"Other, kinases",S7006,648903-57-5,10200390,,6.851989043346022,8.0,3.0,928,42,3.095790100025,8.549204002037063,2.849734667345688,1.5108275993038438,0.949911555781896,-0.07413490141731241,3.5826554486,11.980825814983163,3.993608604994388,1.9976929478788437,1.3312028683314625,0.4127304471576873,447,16
180,Thapsigargin,Octanoic acid,SERCA,Other,none,67526-95-8,446378,,4.802850367939539,0.512,-0.965784284662087,914,42,-6.456996329184999,0.011382834539947085,0.003794278179982362,-8.041958829906156,0.0012647593933274538,-9.626921330627313,-5.916012843114999,0.016561614805633163,0.0055205382685443866,-7.500975343836156,0.0018401794228481293,-9.085937844557312,783,33
182,Obatoclax Mesylate,"GX15-070MS, Obatoclax, GX15-070","BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,S1057,803712-79-0,11404337,,5.8191688855596295,16.0,4.0,923,42,-1.5916043055000002,0.33180227758302083,0.11060075919434027,-3.1765668062211563,0.03686691973144676,-4.761529306942314,-2.958664843935,0.12863321811796155,0.04287773937265385,-4.543627344656156,0.014292579790884616,-6.128589845377313,894,41
184,BMS-754807,"BMS754807, BMS 754807","IGF1R, IR",IGFR signaling,S1124,1001350-96-4,24785538,,6.784087411183351,2.56,1.3561438102252754,927,42,1.16422175991,2.241122889969928,0.7470409633233092,-0.42074074081115614,0.24901365444110304,-2.0057032415323124,0.6847379384010001,1.6074099733509546,0.5358033244503182,-0.9002245623201564,0.17860110815010607,-2.4851870630413124,507,25
190,Bleomycin,-,dsDNA break induction,DNA replication,S1214,9041-93-4,several,,7.221175189149481,64.0,6.0,923,41,2.16531642224,4.4856480287806155,1.4952160095935385,0.5803539215188439,0.4984053365311794,-1.0046085792023125,2.8457377169,7.1887339765565255,2.3962446588521757,1.260775216178844,0.7987482196173917,-0.3241872845423123,738,31
194,Luminespib,"AUY922, VER-52296,NVP-AUY922,  AUY",HSP90,Protein stability and degradation,S1069,747412-49-3,10096043,,4.9326254512322505,0.256,-1.965784284662087,921,41,-4.77037548572,0.03664155433976783,0.012213851446589277,-6.355337986441156,0.004071283815529759,-7.940300487162312,-4.96833338267,0.031943509118459786,0.01064783637281993,-6.553295883391156,0.0035492787909399775,-8.138258384112312,761,38
196,Phenformin,DBI,Biguanide agent,Other,S2542,834-28-6,8249,114-86-3 (free base),6.177145734659244,4000.0,11.965784284662087,969,40,11.391660316500001,2686.775971748428,895.5919905828093,9.806697815778843,298.5306635276031,8.221735315057689,12.934788589000002,7829.956564130805,2609.985521376936,11.349826088278848,869.9951737923117,9.764863587557688,561,15
200,Dacinostat,"NVP-LAQ824, LAQ824",HDAC1,Chromatin histone acetylation,S1095,404951-53-7,6445533,,4.54432741170285,1.024,0.03421571533791298,932,42,-4.3096381226750005,0.050427757373688806,0.01680925245789627,-5.8946006233961565,0.00560308415263209,-7.479563124117313,-3.958437374785,0.06432675063249152,0.021442250210830502,-5.543399875506156,0.007147416736943501,-7.1283623762273125,906,42
201,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis,S1364,152044-54-7,448013,,4.084427891556039,0.032,-4.965784284662087,931,42,-7.27394136758,0.006461382657011546,0.002153794219003849,-8.858903868301159,0.0007179314063346162,-10.443866369022313,-8.520805501009999,0.0027225881941816987,0.0009075293980605664,-10.105768001731157,0.00030250979935352214,-11.690730502452311,699,31
203,BMS-345541,"BMS345541, IKK Inhibitor 3","IKK1, IKK2","Other, kinases",S8044,445430-58-0,9813758,,6.762429650022327,16.0,4.0,983,40,3.6841975013300003,12.854463571464608,4.284821190488203,2.099235000608844,1.4282737301627342,0.5142724998876875,3.75321355932,13.484345185516982,4.494781728505661,2.168251058598844,1.4982605761685537,0.5832885578776876,688,26
204,Tipifarnib,Zarnestra,Farnesyl-transferase (FNTA),Other,S1453,192185-72-1,159324,,7.060463118258853,16.0,4.0,928,42,2.8354082516,7.137447613446195,2.379149204482065,1.2504457508788438,0.793049734827355,-0.3345167498423124,2.74109071883,6.6857560685355875,2.2285853561785296,1.1561282181088437,0.7428617853928432,-0.4288342826123125,643,31
207,AS601245,-,"JNK1, JNK2, JNK2",JNK and p38 signaling,none,345987-15-7,10109823,,6.83032959293292,8.0,3.0,928,42,2.62930276772,6.1872690397161385,2.062423013238713,1.0443402669988435,0.6874743377462377,-0.5406222337223124,2.81224156288,7.023750329550811,2.3412501098502703,1.2272790621588434,0.7804167032834235,-0.3576834385623125,607,28
219,AT-7519,AT7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,S1524,844442-38-2,11338033,,6.750766315336634,10.24,3.356143810225275,979,40,1.85444897594,3.616136096633828,1.2053786988779427,0.26948647521884395,0.4017928996259809,-1.315476025502312,0.7269750998194999,1.6551650646051503,0.5517216882017167,-0.8579874009016564,0.18390722940057225,-2.4429499016228124,697,28
223,ZSTK474,"KIN001-167, ZSTK-474, ZSTK 474",PI3K (class 1),PI3K/MTOR signaling,S1072,475110-96-4,11647372,,6.855378188326327,5.12,2.3561438102252747,982,40,1.989374850355,3.9706490444377565,1.3235496814792522,0.4044123496338437,0.4411832271597508,-1.1805501510873124,2.620431632635,6.149340239976017,2.0497800799920056,1.0354691319138436,0.6832600266640019,-0.5494933688073126,536,18
225,Genentech Cpd 10,-,"AURKA, AURKB",Mitosis,none,none,none,,7.113298826876066,10.24,3.356143810225275,983,40,3.3462474831200004,10.16999794891433,3.3899993163047766,1.761284982398844,1.1299997721015922,0.17632248167768785,3.09832392937,8.564232304877496,2.854744101625833,1.5133614286488442,0.9515813672086108,-0.0716010720723121,494,23
235,QL-XII-47,-,"BTK, BMX","Other, kinases",none,none,none,,6.7618103017718685,10.24,3.356143810225275,980,40,1.77141636247,3.413889500411881,1.1379631668039605,0.1864538617488439,0.3793210556013201,-1.3985086389723118,2.073696208805,4.209638093546357,1.4032126978487858,0.4887337080838435,0.4677375659495954,-1.0962287926373124,743,30
245,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation,S8071,1255580-76-7,46224516,1255517-77-1,6.923056953856696,40.0,5.3219280948873635,972,40,4.074221853869999,16.844688608350662,5.614896202783553,2.489259353148844,1.8716320675945182,0.9042968524276878,5.039261974655,32.88281660982907,10.96093886994302,3.454299473933844,3.653646289981007,1.869336973212688,774,21
252,WZ3105,-,"SRC, ROCK2, NTRK2, FLT3, IRAK1, others",Other,none,none,none,,6.380053841870249,1.28,0.35614381022527536,979,40,-0.13346249677799998,0.9116408663563766,0.3038802887854589,-1.7184249974991563,0.10129342959515296,-3.3033874982203124,0.04417734525790001,1.0310950597729072,0.3436983532576357,-1.5407851554632563,0.11456611775254524,-3.125747656184412,601,26
256,JW-7-24-1,-,LCK,"Other, kinases",none,none,none,,6.690859781820409,10.24,3.356143810225275,980,40,2.69064655547,6.456026746228577,2.152008915409526,1.1056840547488436,0.7173363051365087,-0.4792784459723125,2.917786393605,7.5568573717740755,2.5189524572580253,1.3328238928838436,0.8396508190860084,-0.25213860783731273,700,24
260,NG-25,NG25,"TAK1, MAP4K2","Other, kinases",none,1315355-93-1,53340664,,7.06201922320579,10.24,3.356143810225275,977,40,3.3786726098299997,10.401160573622564,3.4670535245408547,1.793710109108844,1.1556845081802851,0.20874760838768794,3.5491958493,11.706158796810453,3.902052932270151,1.9642333485788441,1.300684310756717,0.3792708478576878,482,16
268,Sepantronium bromide,"YM155, YM-155, YM 155",BIRC5,Apoptosis regulation,S1130,781661-94-7,11178236,,4.6780014269154515,5.12,2.3561438102252747,945,37,-6.424816195830001,0.01163958800859973,0.003879862669533243,-8.009778696551157,0.001293287556511081,-9.594741197272313,-6.5250049271099995,0.010858699007691378,0.003619566335897126,-8.109967427831156,0.0012065221119657086,-9.694929928552313,891,36
269,NSC-207895,"XI-006, NSC207895",MDM4,p53 pathway,S2678,58131-57-0,42640,,7.304543875427512,20.0,4.3219280948873635,971,40,4.6370421553500005,24.882200192075587,8.294066730691862,3.0520796546288445,2.76468891023062,1.4671171539076882,4.71475114545,26.259201567274232,8.753067189091409,3.129788644728844,2.91768906303047,1.5448261440076878,409,13
272,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation,S2244,935881-37-1,6918848,,5.986138347208289,5.12,2.3561438102252747,968,40,-0.764606597076,0.5886138535597552,0.19620461785325166,-2.3495690977971564,0.06540153928441722,-3.934531598518313,-0.120002791153,0.9201858703581076,0.3067286234527025,-1.704965291874156,0.10224287448423416,-3.2899277925953125,844,35
273,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other,S1194,1012054-59-9,24756910,,6.012674775437668,5.12,2.3561438102252747,960,39,-0.7414357819805001,0.5981437783866057,0.1993812594622019,-2.3263982827016565,0.06646041982073397,-3.911360783422812,-1.283086083,0.41091557432787396,0.13697185810929133,-2.868048583721156,0.04565728603643045,-4.453011084442312,838,36
274,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation,S1085,414864-00-9,6918638,,6.2199091246356915,20.0,4.3219280948873635,951,39,-0.111705004583,0.9254936492291678,0.3084978830763893,-1.696667505304156,0.10283262769212977,-3.281630006025312,0.322483806898,1.2504815805108165,0.4168271935036055,-1.2624786938231565,0.13894239783453516,-2.8474411945443125,864,38
276,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation,S7596,1045792-66-2,24951314,,6.290081580199564,20.0,4.3219280948873635,971,40,1.0365021636299998,2.0512483363184733,0.6837494454394909,-0.5484603370911565,0.22791648181316365,-2.1334228378123132,1.4337418724250002,2.7014647786673183,0.9004882595557727,-0.15122062829615635,0.3001627531852576,-1.7361831290173124,882,36
283,Omipalisib,"GSK2126458, GSK-2126458, EX-8678, GSK458","PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,S2658,1086062-66-9,25167777,,5.59788740957693,0.128,-2.965784284662087,980,40,-3.783205465875,0.07263428654672924,0.024211428848909745,-5.368167966596157,0.008070476282969915,-6.953130467317313,-3.1826410964450003,0.11013606723655403,0.03671202241218467,-4.767603597166156,0.012237340804061558,-6.352566097887312,579,24
287,KIN001-244,PDK1 inhibitor 7,PDK1 (PDPK1),"Other, kinases",none,none,56965967,,6.9504775724000725,20.0,4.3219280948873635,977,40,4.46281751068,22.05169290938134,7.350564303127115,2.877855009958844,2.450188101042372,1.2928925092376875,4.5131776891049995,22.83504438973535,7.611681463245117,2.9282151883838443,2.5372271544150387,1.3432526876626878,437,16
